used distances in angstroms:
	H* dissociation: 1.5
	H2 creation: 0.8
	H3O* creation: 2.9
	HO2* creation: 1.5
	H2O2 creation: 1.2
used time step: 0.1000056249320998 fs

	h3o: 0
	ho2: 0
	h2o2: 0
iteration #187
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #188
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #189
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #190
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #191
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #192
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #193
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #194
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #195
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #196
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #197
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #198
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #199
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #200
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #201
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #202
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #203
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #204
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #205
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #206
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #207
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #208
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #209
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #210
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #211
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #212
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #213
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #214
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #215
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #216
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #217
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #218
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #219
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #220
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #221
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #222
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #223
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #224
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #225
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #226
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #227
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #228
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #229
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #230
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #231
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #232
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #233
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #234
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #235
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #236
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #237
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #238
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #239
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #240
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #241
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #242
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #243
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #244
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #245
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #246
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #247
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #248
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #249
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #250
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #251
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #252
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #253
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #254
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #255
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #256
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #257
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #258
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #259
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #260
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #261
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #262
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #263
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #264
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #265
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #266
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #267
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #268
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #269
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #270
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #271
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #272
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #273
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #274
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #275
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #276
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #277
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #278
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #279
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #280
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #281
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #282
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #283
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #284
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #285
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #286
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #287
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #288
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #289
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #290
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #291
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #292
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #293
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #294
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #295
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #296
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #297
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #298
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #299
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #300
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #301
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #302
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #303
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #304
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #305
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #306
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #307
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #308
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #309
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #310
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #311
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #312
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #313
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #314
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #315
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #316
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #317
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #318
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #319
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #320
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #321
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #322
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #323
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #324
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #325
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #326
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #327
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #328
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #329
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #330
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #331
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #332
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #333
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #334
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #335
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #336
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #337
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #338
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #339
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #340
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #341
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #342
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #343
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #344
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #345
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #346
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #347
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #348
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #349
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #350
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #351
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #352
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #353
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #354
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #355
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #356
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #357
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #358
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #359
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #360
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #361
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #362
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #363
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #364
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #365
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #366
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #367
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #368
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #369
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #370
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #371
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #372
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #373
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #374
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
